,age,workclass,fnlwgt,education,education.num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
23831,27,5,90692,14,11,5,13.0,0,1,1,0,0,40,16,0
23832,51,5,57101,15,5,2,9.0,4,3,0,0,0,40,1,0
23833,49,5,236913,3,9,1,13.0,0,3,1,0,0,45,1,0
23834,64,6,388625,13,6,2,5.0,4,3,0,0,0,10,1,1
23835,54,6,261207,6,4,4,11.0,0,3,0,0,0,45,13,0
23836,43,5,245487,3,9,2,9.0,4,2,0,0,0,40,21,0
23837,32,5,262153,3,9,4,9.0,3,3,0,0,0,35,1,0
23838,36,5,225516,9,12,5,10.0,0,0,0,10520,0,43,1,1
23839,26,6,68729,3,9,5,10.0,2,1,0,0,0,50,1,1
23840,37,5,126954,12,13,2,7.0,4,3,0,0,0,50,1,1
23841,38,5,85074,9,12,4,3.0,3,3,1,0,0,40,1,0
23842,26,5,383306,5,8,2,9.0,4,3,0,0,0,40,1,0
23843,50,5,128143,12,13,2,9.0,4,3,0,0,1887,50,1,1
23844,47,5,185041,0,10,2,9.0,4,3,0,7298,0,40,1,1
23845,42,5,99373,3,9,4,6.0,0,3,1,0,0,40,1,0
23846,66,4,157942,3,9,1,11.0,0,0,1,0,0,40,1,0
23847,43,5,241928,3,9,3,3.0,0,0,1,0,0,32,1,0
23848,37,5,348739,12,13,2,5.0,4,3,0,0,0,45,1,1
23849,37,5,95654,13,6,4,7.0,3,3,1,0,0,35,1,0
23850,25,5,367306,0,10,5,2.0,5,3,1,0,0,40,1,0
23851,29,5,270421,12,13,2,9.0,4,3,0,0,0,50,1,1
23853,50,6,156951,9,12,2,6.0,4,3,0,3103,0,40,1,1
23854,42,1,39239,4,14,5,5.0,0,3,0,0,0,70,1,0
23855,32,5,72744,3,9,5,9.0,5,3,0,0,0,40,1,0
23856,42,1,367292,0,10,2,,4,3,0,0,0,40,1,1
23857,41,6,408498,3,9,2,7.0,4,3,0,0,0,50,1,0
23858,25,5,361493,12,13,5,10.0,0,3,0,3325,0,40,1,0
23859,65,0,157403,3,9,2,10.0,4,3,0,0,0,50,1,0
23860,32,5,231263,0,10,2,6.0,4,3,0,0,0,50,1,0
23861,32,5,244147,3,9,5,9.0,3,3,0,0,0,10,1,0
23862,24,5,220944,0,10,2,9.0,4,3,0,0,0,60,1,0
23863,51,2,314007,3,9,4,7.0,0,3,1,0,0,40,1,0
23865,28,5,33374,11,7,0,13.0,3,3,1,0,0,35,1,0
23866,32,0,345489,0,10,2,7.0,4,3,0,0,0,55,1,1
23867,77,5,83601,7,15,2,7.0,4,3,0,0,0,40,1,0
23868,47,5,162302,3,9,4,3.0,3,3,1,0,0,20,1,0
23869,26,5,112847,3,9,5,4.0,0,3,0,0,0,40,1,0
23870,20,5,147344,0,10,5,4.0,5,3,0,0,0,20,1,0
23871,57,1,183657,0,10,2,5.0,4,0,0,0,0,35,1,1
23872,40,5,130760,10,16,2,5.0,4,3,0,0,0,45,1,0
23873,50,5,163948,4,14,2,10.0,4,3,0,0,0,40,1,1
23874,19,5,316797,6,4,2,4.0,5,3,0,0,0,45,21,0
23875,54,2,332243,5,8,2,3.0,4,3,0,0,0,40,1,0
23876,51,4,195844,0,10,2,,4,3,0,0,0,40,1,1
23877,51,4,387250,12,13,2,3.0,4,3,0,0,0,50,1,1
23878,38,1,188303,0,10,2,,4,3,0,7688,0,40,1,1
23880,17,5,178953,5,8,5,10.0,5,3,1,0,0,20,1,0
23881,32,5,398988,12,13,5,7.0,0,3,0,0,0,40,1,0
23882,29,5,535978,0,10,2,9.0,4,3,0,0,0,45,1,0
23883,42,5,296982,0,10,4,10.0,3,3,0,0,0,40,1,0
23884,40,5,231991,3,9,4,7.0,3,3,1,0,0,40,1,0
23885,27,5,295799,0,10,2,9.0,4,3,0,0,0,40,1,0
23886,22,1,201569,12,13,5,5.0,5,3,1,0,0,20,1,0
23887,58,5,193568,11,7,1,13.0,0,3,1,0,0,40,1,0
23888,61,5,97128,12,13,2,10.0,4,3,0,0,0,45,1,1
23889,42,5,203393,12,13,2,9.0,1,0,1,0,0,35,1,1
23890,49,5,138370,4,14,0,,0,1,0,0,0,40,8,0
23892,43,5,91949,3,9,4,6.0,0,0,1,0,0,40,1,0
23893,46,5,228372,12,13,4,10.0,3,3,0,0,0,40,1,1
23894,28,5,132191,3,9,2,11.0,4,3,0,0,0,45,1,1
23895,39,6,274683,0,10,2,10.0,4,3,0,7688,0,50,1,1
23896,50,4,196307,0,10,2,9.0,4,3,0,7688,0,40,1,1
23897,57,5,195835,0,10,0,3.0,0,3,0,0,0,40,1,0
23898,47,5,185399,3,9,2,13.0,1,3,1,0,0,38,1,0
23899,79,6,103684,3,9,2,1.0,4,3,0,0,0,40,1,0
23900,40,5,140559,3,9,2,8.0,1,3,1,0,0,45,1,0
23901,35,2,110188,12,13,2,5.0,4,1,0,0,0,40,20,0
23902,35,4,668319,12,13,2,7.0,4,3,0,0,1740,80,1,0
23903,30,5,112358,12,13,2,13.0,4,3,0,0,0,60,1,1
23904,26,5,151810,13,6,5,1.0,0,0,0,0,0,40,1,0
23905,49,5,48120,3,9,5,11.0,3,0,1,1506,0,40,1,0
23906,48,5,144844,3,9,2,9.0,4,3,0,0,0,40,1,0
23907,22,5,205839,0,10,5,13.0,0,3,0,0,0,45,1,0
23908,22,5,113760,11,7,5,13.0,5,3,1,0,0,30,1,0
23909,50,5,138358,13,6,3,3.0,0,0,1,0,0,47,19,0
23910,47,6,216657,3,9,2,1.0,4,3,0,0,0,60,1,0
23911,36,5,278576,3,9,2,11.0,4,3,0,0,0,50,1,0
23912,44,5,174373,9,12,2,9.0,4,3,0,0,0,40,1,1
23913,73,5,220019,15,5,1,13.0,3,3,1,0,0,9,1,0
23915,34,5,303867,12,13,2,5.0,4,3,0,0,0,40,1,1
23916,37,5,154210,0,10,2,9.0,4,1,0,0,0,40,40,0
23918,46,5,202560,0,10,2,3.0,1,3,1,0,0,40,1,1
23920,29,5,423024,2,3,2,1.0,4,3,0,0,0,40,21,0
23921,24,5,206671,14,11,2,9.0,4,3,0,0,0,40,1,0
23922,29,1,245310,0,10,5,5.0,0,3,0,0,0,35,1,0
23923,18,5,31983,5,8,5,3.0,5,3,1,0,0,20,1,0
23924,41,5,124956,12,13,4,7.0,3,0,1,0,0,90,1,1
23925,59,5,118358,3,9,2,9.0,4,3,0,0,0,40,1,1
23926,27,5,491421,2,3,5,1.0,3,3,0,0,0,50,1,0
23927,50,5,151580,9,12,2,9.0,4,3,0,0,0,45,1,0
23928,25,5,248990,8,2,5,6.0,0,3,0,0,0,24,21,0
23929,42,5,157425,12,13,4,7.0,3,3,1,0,0,45,1,0
23930,36,5,221650,0,10,2,9.0,4,3,0,0,0,40,9,0
23931,62,5,88055,0,10,2,3.0,4,3,0,0,0,60,1,1
23932,71,5,216608,14,11,5,3.0,0,3,1,0,0,40,1,0
23933,38,5,682947,12,13,4,7.0,0,3,0,0,0,55,1,1
23934,44,5,228124,3,9,0,3.0,3,0,1,0,0,40,1,0
23936,49,6,171540,0,10,2,1.0,4,3,0,0,0,60,1,0
23937,60,0,210827,12,13,2,5.0,4,3,0,7688,0,40,1,1
23938,28,6,410351,3,9,2,7.0,4,3,0,0,0,40,18,0
23939,26,5,163747,12,13,5,10.0,0,3,1,0,0,55,1,0
23940,18,5,108892,11,7,5,4.0,5,3,0,0,0,12,1,0
23941,43,5,180096,14,11,2,9.0,4,3,0,0,0,50,1,1
23942,65,4,153890,5,8,1,7.0,0,3,0,2009,0,44,1,0
23943,23,5,117480,13,6,5,9.0,5,3,0,0,0,44,1,0
23944,21,5,163333,0,10,5,13.0,5,3,1,0,0,35,1,0
23945,20,6,306710,3,9,5,1.0,5,3,0,0,0,40,1,0
23946,19,5,150553,0,10,5,10.0,5,1,1,0,0,18,16,0
23947,77,5,123959,3,9,1,3.0,0,3,1,0,0,32,1,0
23948,32,5,24961,14,11,2,2.0,4,3,0,0,0,40,1,0
23949,37,4,327120,0,10,2,11.0,4,3,0,0,0,30,1,0
23950,29,6,33798,3,9,2,11.0,4,3,0,0,0,45,1,0
23951,59,5,81929,10,16,2,5.0,4,3,0,0,2415,45,1,1
23952,22,5,298489,0,10,5,9.0,5,3,0,0,0,40,1,0
23954,31,5,144064,3,9,2,9.0,4,3,0,0,0,48,1,1
23955,59,6,195835,3,9,2,10.0,4,3,0,0,0,60,1,0
23956,29,2,184723,0,10,5,13.0,0,3,1,0,0,40,1,1
23957,56,5,265086,3,9,2,9.0,4,3,0,0,0,50,1,1
23958,19,5,235909,0,10,5,3.0,5,3,1,0,0,20,1,0
23959,37,5,42645,3,9,2,1.0,4,3,0,0,0,40,1,0
23960,58,1,279878,4,14,2,7.0,4,3,0,0,0,40,1,1
23961,41,5,104892,4,14,2,7.0,4,3,0,0,0,40,1,1
23962,29,5,137063,3,9,5,10.0,3,3,0,0,0,38,1,0
23963,38,6,58972,3,9,2,7.0,4,3,0,0,0,50,1,0
23964,36,5,126675,4,14,2,5.0,4,3,0,0,1977,50,1,1
23965,19,5,286435,0,10,5,9.0,5,3,0,594,0,40,1,0
23966,46,5,191389,3,9,2,7.0,1,3,1,0,0,28,1,1
23967,42,5,183241,4,14,2,5.0,1,3,1,0,0,45,1,1
23968,29,5,91547,0,10,5,10.0,0,3,1,0,0,40,1,0
23969,42,5,52781,12,13,2,5.0,4,3,0,7688,0,40,1,1
23970,29,5,210959,9,12,2,3.0,4,3,0,0,0,40,1,0
23971,47,5,365516,4,14,4,5.0,3,3,1,0,0,40,1,0
23972,37,5,112271,11,7,2,9.0,4,3,0,0,0,40,1,1
23973,39,5,269455,3,9,2,1.0,4,3,0,0,0,45,1,0
23974,46,5,164379,12,13,4,10.0,3,0,1,0,0,35,1,1
23975,28,5,109621,9,12,2,11.0,4,3,0,0,0,40,1,0
23976,36,5,104858,0,10,2,1.0,4,3,0,0,0,56,1,1
23977,39,5,99270,3,9,4,3.0,5,3,1,0,0,40,1,0
23978,44,5,193524,0,10,2,5.0,4,3,0,0,0,40,1,0
23980,60,1,313946,3,9,2,13.0,4,3,0,0,0,40,1,0
23981,35,5,162358,12,13,5,7.0,0,3,1,0,0,50,1,1
23982,59,5,200700,12,13,2,9.0,4,0,0,0,0,48,1,1
23983,21,5,116489,0,10,5,10.0,5,3,1,0,0,60,1,0
23984,22,5,118310,9,12,5,5.0,5,3,1,0,0,16,1,0
23985,31,5,352465,0,10,2,7.0,4,3,0,15024,0,50,1,1
23986,40,5,107433,12,13,2,7.0,4,3,0,0,1977,50,1,1
23987,33,5,296538,3,9,2,10.0,4,3,0,0,0,45,1,1
23988,41,4,195897,4,14,2,5.0,4,3,0,0,0,60,1,0
23989,31,6,216283,9,12,2,13.0,1,3,1,0,0,35,1,1
23990,62,5,345780,14,11,4,13.0,0,3,0,0,0,40,1,0
23991,43,5,216685,3,9,2,5.0,1,3,1,0,0,35,1,0
23992,28,4,210945,12,13,5,5.0,0,0,1,0,0,60,1,0
23993,43,5,184321,13,6,2,6.0,4,0,0,0,1887,40,1,1
23994,55,6,322691,4,14,2,10.0,4,3,0,3103,0,55,1,1
23995,42,5,192712,3,9,3,13.0,3,3,1,0,0,25,1,0
23996,23,5,178272,12,13,5,5.0,0,3,1,0,0,40,1,0
23997,55,2,321333,0,10,2,3.0,4,3,0,0,0,40,1,1
23998,44,0,120277,12,13,2,7.0,4,3,0,99999,0,45,1,1
23999,19,5,294029,11,7,5,10.0,5,2,1,0,0,32,33,0
24000,23,5,112819,3,9,5,6.0,5,3,0,0,0,40,1,0
24001,41,5,152636,3,9,4,9.0,3,3,1,0,0,50,1,0
24003,51,5,134808,3,9,3,4.0,3,3,1,0,0,40,1,0
24004,49,5,64216,3,9,4,11.0,0,3,0,0,0,90,1,0
24005,29,1,214284,4,14,5,5.0,3,1,1,0,0,20,28,0
24006,25,5,469572,0,10,5,5.0,0,3,0,8614,0,40,1,1
24007,44,6,282722,7,15,2,5.0,4,3,0,99999,0,50,1,1
24008,17,5,231439,11,7,5,4.0,5,3,0,0,0,30,1,0
24009,42,0,120277,4,14,2,7.0,4,3,0,0,0,40,1,1
24010,21,5,364685,11,7,5,2.0,5,3,1,0,0,35,1,0
24011,26,5,18827,0,10,5,11.0,0,3,0,0,0,40,1,0
24012,24,5,169129,0,10,5,5.0,0,3,0,0,0,40,1,0
24013,30,5,202051,12,13,2,7.0,4,3,0,0,0,42,1,1
24015,19,5,574271,3,9,5,4.0,5,3,0,0,0,28,1,0
24016,65,1,29276,6,4,1,13.0,2,3,1,0,0,24,1,0
24017,52,6,104501,0,10,2,2.0,4,3,0,0,0,60,1,1
24018,17,5,394176,13,6,5,4.0,5,3,0,0,0,20,1,0
24019,27,5,85625,3,9,5,13.0,5,3,0,0,0,22,1,0
24020,53,5,340723,7,15,5,5.0,0,3,1,0,0,40,1,0
24021,24,5,149342,12,13,5,10.0,0,3,1,0,0,40,1,0
24022,37,5,73715,0,10,2,9.0,4,3,0,0,0,40,1,1
24023,34,5,143083,14,11,2,3.0,1,3,1,0,0,18,1,0
24024,40,4,290660,9,12,4,7.0,0,3,0,8614,0,50,1,1
24025,49,4,98738,3,9,2,9.0,4,3,0,0,0,40,1,1
24026,86,5,149912,4,14,5,3.0,0,3,1,0,0,40,1,0
24027,49,5,309033,14,11,2,5.0,1,3,1,15024,0,60,1,1
24028,43,6,96129,11,7,2,4.0,4,3,0,0,0,60,1,0
24029,47,5,216096,0,10,0,7.0,3,3,1,0,0,35,4,0
24030,32,5,171091,3,9,2,11.0,4,3,0,0,0,50,1,1
24031,30,6,79303,14,11,2,1.0,4,3,0,0,0,60,1,0
24032,25,4,182380,3,9,5,9.0,5,3,0,0,0,40,1,0
24033,42,5,36271,12,13,2,10.0,4,3,0,0,0,40,1,1
24034,60,5,118197,0,10,2,9.0,4,3,0,0,0,65,1,0
24035,46,5,269652,0,10,2,9.0,4,3,0,4386,0,38,1,1
24036,39,4,193815,0,10,2,,4,3,0,0,0,40,1,1
24037,28,5,141957,9,12,2,2.0,4,3,0,0,1887,70,1,1
24038,26,5,222637,13,6,5,9.0,0,3,0,0,0,55,4,0
24039,27,5,118230,0,10,5,3.0,5,3,1,0,0,40,1,0
24040,59,5,174040,0,10,4,5.0,3,3,0,0,0,40,1,0
24041,64,1,105748,3,9,2,1.0,4,3,0,0,0,40,1,0
24042,90,6,82628,3,9,5,7.0,0,3,0,2964,0,12,1,0
24043,51,5,205100,0,10,4,10.0,0,3,1,0,0,45,1,1
24044,36,5,107916,3,9,2,11.0,4,3,0,0,2002,40,1,0
24045,39,5,130620,6,4,0,6.0,3,2,1,0,0,40,25,0
24047,47,6,235646,4,14,2,5.0,4,3,0,0,0,40,1,1
24048,32,5,53277,4,14,2,7.0,4,3,0,0,0,60,1,1
24049,24,5,456460,9,12,2,3.0,1,3,1,0,0,40,1,0
24050,23,5,293091,3,9,5,10.0,5,3,0,0,0,30,1,0
24051,62,5,210935,3,9,2,13.0,4,3,0,0,0,20,1,0
24054,35,6,233533,12,13,3,9.0,0,3,0,0,0,65,1,0
24055,27,5,95647,12,13,5,5.0,5,1,0,0,0,40,1,0
24056,49,5,199763,0,10,4,6.0,0,3,1,0,0,35,1,0
24057,18,5,74539,13,6,5,10.0,0,3,0,0,0,20,1,0
24058,19,5,84610,0,10,5,13.0,5,3,1,0,0,30,1,0
24059,63,0,96930,9,12,2,10.0,4,3,0,0,0,40,1,1
24060,54,5,115602,3,9,2,13.0,1,0,1,0,0,40,1,0
24061,24,5,237341,0,10,2,5.0,1,3,1,0,0,40,1,1
24062,61,5,143800,13,6,2,11.0,4,3,0,0,0,50,1,1
24063,50,0,163921,3,9,2,10.0,4,3,0,0,0,48,1,1
24064,36,5,68273,12,13,2,10.0,4,3,0,0,0,40,1,1
24065,21,5,113163,0,10,5,3.0,5,3,0,0,0,50,1,0
24066,38,0,478829,7,15,2,5.0,4,3,0,99999,0,50,1,1
24067,30,5,345705,0,10,2,7.0,2,3,0,0,0,40,1,0
24068,22,5,385077,3,9,5,9.0,5,3,0,2907,0,40,1,0
24069,33,5,192286,0,10,4,3.0,0,1,1,0,0,52,1,0
24070,39,4,236391,3,9,2,6.0,4,3,0,0,0,38,1,1
24071,42,5,106679,3,9,2,9.0,4,3,0,0,0,50,1,1
24073,42,4,46094,12,13,4,11.0,0,3,0,0,0,33,1,0
24074,29,5,194940,12,13,2,7.0,4,3,0,0,0,40,1,0
24075,35,5,341643,12,13,5,10.0,0,3,0,0,0,55,1,0
24076,23,5,210474,0,10,5,13.0,5,3,1,0,0,30,1,0
24077,28,5,76313,0,10,2,9.0,4,4,0,0,0,60,1,0
24078,34,5,115858,3,9,4,3.0,5,3,1,0,0,40,1,0
24079,40,5,55191,0,10,5,3.0,0,0,1,0,0,40,1,0
24080,67,6,364862,3,9,1,13.0,0,3,1,0,0,30,1,0
24081,49,5,334787,3,9,2,13.0,4,3,0,0,0,40,1,0
24082,34,5,205733,3,9,5,3.0,0,3,1,0,0,40,1,0
24084,26,5,333677,12,13,5,7.0,5,3,0,2463,0,35,1,0
24085,25,5,208591,3,9,5,6.0,5,3,0,0,0,40,1,0
24086,40,5,341204,0,10,4,7.0,3,3,1,1831,0,30,1,0
24087,56,6,115422,3,9,2,1.0,4,3,0,0,0,40,1,0
24088,35,0,111319,9,12,2,10.0,4,3,0,0,1887,45,1,1
24089,54,5,816750,3,9,2,9.0,4,3,0,0,2051,40,1,0
24090,25,5,167835,12,13,5,7.0,0,3,1,3325,0,40,1,0
24091,28,5,92262,12,13,2,10.0,4,3,0,0,0,40,1,0
24092,31,5,91964,12,13,5,7.0,0,3,0,0,0,40,1,0
24093,45,5,107682,3,9,4,3.0,3,3,1,0,0,40,1,0
24094,52,1,135388,3,9,2,9.0,4,3,0,5013,0,40,1,0
24095,39,6,597843,4,14,5,5.0,0,3,1,0,0,50,30,0
24096,19,5,389942,3,9,5,10.0,0,3,0,0,0,40,1,0
24097,23,5,442274,5,8,5,3.0,3,3,0,0,0,40,1,0
24098,23,5,595461,6,4,5,9.0,0,3,0,0,0,40,21,0
24099,52,5,284329,14,11,2,5.0,4,3,0,15024,0,40,1,1
24100,33,6,127894,7,15,2,5.0,4,3,0,0,0,60,1,1
24101,35,5,196899,12,13,5,4.0,0,1,1,0,0,50,29,0
24102,58,5,212534,3,9,2,9.0,4,3,0,0,0,40,1,0
24103,61,5,71209,3,9,2,9.0,4,3,0,0,0,45,1,1
24104,39,5,237943,12,13,2,7.0,4,3,0,99999,0,70,1,1
24105,38,5,190759,11,7,2,9.0,4,3,0,0,0,40,1,0
24106,59,5,100313,3,9,2,7.0,4,3,0,0,1887,40,1,1
24107,41,5,344624,12,13,4,7.0,0,3,0,0,0,50,1,1
24109,19,5,87497,11,7,5,11.0,2,3,0,0,0,10,1,0
24110,22,5,236907,0,10,5,4.0,5,3,0,0,0,20,1,0
24111,59,5,169639,9,12,1,7.0,3,3,1,0,0,40,1,0
24112,37,5,105803,3,9,2,9.0,4,3,0,3103,0,45,1,1
24113,31,5,149507,5,8,2,9.0,4,3,0,0,0,43,1,0
24114,18,5,294387,11,7,5,4.0,0,3,0,0,0,40,1,0
24115,20,5,161708,0,10,5,10.0,5,3,1,0,0,35,1,0
24116,28,5,282389,3,9,5,11.0,0,3,0,0,0,60,1,0
24117,28,5,64940,0,10,5,13.0,5,3,1,0,0,30,1,0
24118,49,5,195727,12,13,2,7.0,4,3,0,0,0,40,1,0
24119,38,4,37931,3,9,2,,4,3,0,0,0,40,1,1
24120,19,5,170720,3,9,5,10.0,5,3,0,0,0,20,1,0
24121,43,5,152958,12,13,2,7.0,4,3,0,7298,0,40,1,1
24122,28,5,312372,3,9,2,7.0,4,0,0,15024,0,40,1,1
24123,41,5,39581,0,10,4,3.0,0,0,1,0,0,24,37,0
24124,50,5,206862,4,14,2,7.0,4,3,0,0,0,65,1,1
24125,46,5,216934,12,13,4,3.0,0,3,0,0,0,40,22,0
24126,20,5,143062,0,10,5,1.0,5,3,0,0,0,40,1,0
24127,45,5,242391,12,13,2,7.0,4,3,0,0,0,60,1,1
24128,28,5,165030,0,10,5,7.0,0,3,1,0,0,50,1,0
24129,37,5,199251,0,10,2,13.0,1,3,1,0,0,40,1,0
24130,46,6,353012,10,16,2,5.0,4,3,0,0,1902,50,1,1
24131,66,5,174491,3,9,2,4.0,4,3,0,0,0,40,1,0
24133,38,5,203138,12,13,2,3.0,1,3,1,0,0,50,1,1
24134,25,5,220220,11,7,5,4.0,5,3,0,0,0,45,1,0
24135,55,2,305850,7,15,2,7.0,4,3,0,15024,0,40,1,1
24136,48,4,273402,6,4,2,11.0,4,3,0,0,1902,40,1,0
24137,56,5,201344,0,10,1,9.0,3,3,1,0,0,38,1,0
24138,47,6,218676,4,14,2,7.0,4,3,0,0,0,45,1,0
24139,55,6,141807,12,13,2,7.0,4,3,0,0,0,40,1,1
24140,41,1,222434,9,12,2,,4,3,0,0,0,40,1,0
24141,47,5,266860,0,10,2,10.0,4,3,0,0,0,65,1,1
24142,40,5,34113,3,9,5,7.0,0,4,0,6849,0,43,1,0
24143,41,5,159549,12,13,2,10.0,4,3,0,0,0,40,1,0
24144,21,5,195248,0,10,5,10.0,5,2,1,0,0,20,1,0
24145,52,5,109413,3,9,5,10.0,0,3,0,0,0,40,1,0
24146,62,5,195343,10,16,4,5.0,3,3,0,15020,0,50,1,1
24147,46,5,185291,11,7,2,4.0,4,3,0,0,0,45,1,1
24149,35,6,114366,12,13,2,5.0,4,3,0,0,0,40,1,0
24150,29,5,169631,3,9,0,3.0,5,3,1,0,0,40,1,0
24151,21,5,163870,13,6,2,13.0,4,3,0,3908,0,40,1,0
24152,35,5,312232,3,9,3,9.0,0,3,0,0,0,50,1,0
24153,46,5,229737,12,13,2,10.0,4,3,0,0,0,50,8,1
24155,35,5,161637,10,16,2,5.0,4,1,0,0,1902,40,28,1
24156,34,5,106014,0,10,4,9.0,0,3,0,0,0,60,1,0
24157,21,5,25265,14,11,5,6.0,0,3,0,0,0,30,1,0
24158,29,5,71860,3,9,2,1.0,4,3,0,0,0,60,1,0
24159,41,0,94113,4,14,2,7.0,4,3,0,0,0,60,1,1
24160,51,6,208003,3,9,2,10.0,4,3,0,0,0,40,1,0
24161,22,5,113550,3,9,5,3.0,5,3,1,0,0,40,1,0
24162,47,5,83046,12,13,5,7.0,0,3,0,0,0,40,1,0
24163,42,0,277488,7,15,2,5.0,4,3,0,15024,0,65,1,1
24164,19,5,205830,3,9,5,13.0,5,3,1,0,0,40,37,0
24165,46,5,273575,12,13,2,11.0,4,3,0,15024,0,40,1,1
24166,23,5,245147,0,10,5,4.0,5,0,0,0,0,40,1,0
24167,49,5,274720,3,9,2,9.0,4,0,0,0,0,40,1,0
24168,58,6,163047,12,13,4,5.0,0,3,1,0,0,40,1,0
24169,41,1,47902,12,13,2,3.0,4,3,0,0,0,50,1,1
24170,50,5,128798,12,13,2,2.0,4,3,0,0,0,40,1,1
24171,77,5,154205,3,9,1,3.0,0,3,1,0,0,10,1,0
24172,27,5,176683,14,11,2,13.0,4,3,0,0,0,60,1,0
24173,29,0,104737,3,9,2,9.0,4,3,0,0,0,60,1,0
24174,54,5,349340,1,1,2,9.0,4,1,0,0,0,40,8,0
24175,39,1,218249,0,10,3,5.0,3,0,1,0,0,37,1,0
24176,32,5,281540,0,10,2,2.0,4,3,0,0,0,50,1,0
24177,36,2,112847,12,13,2,5.0,4,1,0,0,0,40,1,0
24178,24,4,126613,12,13,5,5.0,5,3,1,0,0,20,1,0
24179,50,6,145419,4,14,2,10.0,4,3,0,7688,0,45,1,1
24180,32,6,34572,3,9,4,1.0,0,3,0,0,0,65,1,0
24181,26,5,104045,12,13,5,7.0,0,3,1,0,0,40,1,0
24183,38,5,359001,14,11,2,5.0,4,3,0,0,0,42,1,0
24184,47,5,105273,12,13,1,9.0,3,0,1,6497,0,40,1,0
24185,31,5,201122,0,10,2,7.0,4,3,0,0,0,40,1,1
24186,38,5,160035,3,9,2,9.0,4,3,0,0,0,55,1,0
24187,50,5,167886,0,10,2,10.0,4,3,0,0,0,40,1,1
24188,18,5,32059,11,7,5,4.0,5,3,0,0,0,40,1,0
24189,59,0,200453,4,14,2,10.0,4,3,0,0,0,40,1,0
24190,56,6,403072,0,10,2,9.0,4,3,0,0,0,50,1,1
24191,34,5,37210,3,9,5,3.0,5,3,0,0,0,50,1,0
24192,32,5,199416,12,13,2,5.0,4,3,0,0,0,40,1,0
24193,29,5,413227,12,13,5,13.0,0,3,0,0,0,35,1,0
24195,42,5,226902,12,13,2,2.0,4,3,0,0,0,45,1,1
24196,37,5,195189,0,10,4,13.0,3,0,1,0,0,40,1,0
24197,36,5,116608,3,9,4,7.0,0,3,1,0,0,40,1,0
24198,59,5,99131,4,14,1,7.0,0,3,1,0,0,40,1,1
24199,32,5,553405,12,13,2,10.0,4,3,0,99999,0,50,1,1
24200,52,4,186117,3,9,2,,4,3,0,0,0,56,1,1
24201,29,1,67053,3,9,5,13.0,0,1,0,0,0,40,35,0
24202,39,5,347960,7,15,5,5.0,0,3,1,14084,0,35,1,1
24203,39,5,325374,0,10,5,3.0,0,3,0,0,0,40,1,0
24204,69,5,130413,12,13,1,7.0,0,3,1,2346,0,15,1,0
24205,43,5,111949,3,9,2,13.0,1,3,1,0,0,35,1,0
24206,39,5,278557,14,11,2,9.0,4,3,0,0,1628,48,1,0
24207,19,5,194905,0,10,5,13.0,5,3,1,0,0,30,1,0
24208,60,4,195453,14,11,2,7.0,4,3,0,0,0,60,1,1
24209,51,5,282549,3,9,2,6.0,4,0,0,3137,0,40,1,0
24210,75,5,316119,0,10,1,5.0,0,3,1,0,0,8,1,0
24211,37,1,252939,14,11,5,5.0,3,0,1,5455,0,40,1,0
24213,20,5,316043,11,7,5,13.0,5,0,0,594,0,20,1,0
24214,58,2,319733,3,9,2,11.0,4,3,0,0,0,70,1,0
24215,21,1,99199,4,14,5,11.0,5,3,0,0,0,15,1,0
24216,28,5,204600,3,9,3,,2,3,0,0,0,40,1,0
24217,40,5,173307,13,6,2,6.0,4,3,0,0,0,40,1,0
24218,45,6,34446,3,9,2,11.0,4,3,0,0,0,50,1,0
24219,40,6,237293,7,15,2,5.0,1,3,1,15024,0,40,1,1
24220,41,5,175642,0,10,5,9.0,0,3,1,0,0,40,1,0
24221,58,5,203735,3,9,4,7.0,3,3,1,0,0,40,1,0
24222,44,4,171589,14,11,2,9.0,4,3,0,7688,0,40,1,1
24223,26,5,197967,3,9,2,10.0,4,3,0,0,0,65,1,0
24224,29,5,413297,9,12,5,10.0,0,3,0,0,0,45,21,0
24225,45,5,240841,4,14,5,5.0,0,3,1,0,0,40,1,0
24226,23,5,152189,9,12,5,13.0,0,3,0,0,0,40,1,0
24227,39,1,85874,3,9,4,3.0,3,3,1,0,0,40,1,0
24228,45,6,176814,10,16,2,5.0,4,3,0,15024,0,40,1,1
24229,51,4,133336,4,14,2,5.0,4,3,0,15024,0,40,1,1
24230,22,5,362623,3,9,5,4.0,5,3,0,0,0,40,1,0
24232,28,5,30912,3,9,2,3.0,4,3,0,0,0,40,1,0
24233,23,5,35448,0,10,5,13.0,3,3,1,0,0,25,1,0
24234,33,5,173248,3,9,2,13.0,4,0,0,0,0,35,1,0
24235,37,5,49626,14,11,2,2.0,4,3,0,0,0,43,1,0
24236,19,5,102723,0,10,5,3.0,5,3,1,0,0,40,1,0
24238,35,5,168322,11,7,2,1.0,4,3,0,0,0,40,1,0
24239,62,5,131117,6,4,4,2.0,3,3,1,0,0,38,30,0
24241,25,5,110138,3,9,5,13.0,0,3,0,0,0,40,1,0
24242,21,5,107452,3,9,5,9.0,2,3,0,0,0,40,1,0
24243,32,5,160594,0,10,5,13.0,5,3,0,0,0,35,1,0
